userID,placeID,Rpayment,Rcuisine,hours,days,parking_lot,name,address,city,state,country,alcohol,smoking_area,dress_code,accessibility,price,area,rating,food_rating,service_rating,y/n,Rcuisine_customer,Upayment,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height
U1024,135080,VISA,Fast_Food,09:00-16:00;,Mon;Tue;Wed;Thu;Fri;,none,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,SLP,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,closed,2,2,1,_,Afghan,cash,FALSE,casual drinker,formal,solitary,public,single,independent,1991,variety,hunter-ostentatious,none,student,blue,94,medium,1.77
U1025,135080,MasterCard-Eurocard,Pizzeria,00:00-00:00;,Sat;,none,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,No_Alcohol_Served,not permitted,informal,no_accessibility,low,closed,2,2,2,_,Mexican,cash,FALSE,abstemious,formal,friends,public,single,independent,1989,technology,conformist,Catholic,student,green,55,medium,1.72
U1026,135080,American_Express,Bar,00:00-00:00;,Sun;,none,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,Full_Bar,none,informal,no_accessibility,high,closed,1,2,1,_,Mexican,cash,FALSE,abstemious,informal,solitary,public,single,?,1986,technology,thrifty-protector,Catholic,student,green,45,low,1.45
U1027,135079,cash,Bar_Pub_Brewery,08:00-23:00;,Mon;Tue;Wed;Thu;Fri;,none,Cenaduria El RincÃ³n de Tlaquepaque,av. seminario,san luis potosi,san luis potosi,mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,closed,2,2,1,_,Family,cash,FALSE,abstemious,no preference,family,public,single,independent,1987,technology,thrifty-protector,Christian,student,green,92,medium,1.73
U1028,135079,American_Express,Seafood,08:00-23:00;,Sat;,yes,Los Vikingos,36 Sur Civac,Jiutepec,Morelos,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,closed,1,1,1,_,Mexican,cash,FALSE,casual drinker,informal,friends,public,single,independent,1988,technology,thrifty-protector,Catholic,student,blue,72,low,1.57
U1029,135078,cash,Bar,08:00-23:00;,Sun;,yes,Hamburguesas Valle Dorado,Av. Coral,San Luis Potosi,San Luis Potosi,Mexico,No_Alcohol_Served,none,informal,completely,low,closed,1,2,1,_,Mexican,cash,FALSE,social drinker,no preference,family,public,single,independent,1983,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56
U1030,135078,VISA,Fast_Food,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,none,la Cantina,Capitan Caldera No. 420 Tequisqueapan,San Luis Potosi,SLP,Mexico,Full_Bar,none,informal,no_accessibility,high,closed,2,1,2,_,Mexican,cash,FALSE,casual drinker,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,47,low,1.6
U1031,135078,MasterCard-Eurocard,Chinese,00:00-00:00;,Sat;,yes,dairy queen,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,closed,1,1,0,_,Mexican,VISA,FALSE,abstemious,formal,friends,car owner,single,independent,1930,none,hunter-ostentatious,none,student,blue,40,high,1.73
U1032,135077,cash,Fast_Food,00:00-00:00;,Sun;,yes,Arrachela Grill,69 Tres De Mayo,Cuernavaca,Morelos,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,closed,2,2,2,_,Mexican,cash,FALSE,casual drinker,no preference,family,public,single,independent,1984,eco-friendly,thrifty-protector,Christian,student,red,50,medium,1.54
U1033,135076,cash,Pizzeria,11:00-23:00;,Mon;Tue;Wed;Thu;Fri;,yes,vips,?,?,?,?,Full_Bar,not permitted,informal,completely,medium,closed,1,2,1,_,Mexican,cash,FALSE,abstemious,informal,solitary,car owner,widow,kids,1989,none,hard-worker,none,unemployed,yellow,118,medium,1.79
U1034,135076,VISA,Chinese,11:00-23:00;,Sat;,none,palomo tec,blvrd emilio portes gil,victoria,tamaulipas,?,No_Alcohol_Served,none,informal,completely,low,closed,1,1,1,_,Mexican,cash,TRUE,casual drinker,no preference,family,car owner,single,kids,1967,eco-friendly,hard-worker,Catholic,professional,black,68,medium,1.7
U1035,135076,MasterCard-Eurocard,Bar,11:00-23:00;,Sun;,none,Restaurante Casa de las Flores,General Mariano Arista 1205 Barrio de Tequisquiap,San Luis Potosi,SLP,Mexico,Wine-Beer,section,informal,no_accessibility,high,closed,1,1,2,_,Family,cash,FALSE,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6
U1036,135076,American_Express,Cafeteria,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;,public,VIPS,NICOLAS ZAPATA 300,San Luis Potosi,San Luis Potosi,Mexico,No_Alcohol_Served,not permitted,casual,completely,low,closed,2,2,2,_,Mexican,bank_debit_cards,FALSE,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71
U1037,135075,cash,Seafood,10:00-18:00;,Sat;,yes,TACOS CORRECAMINOS,?,victoria,tamaulipas,mexico,No_Alcohol_Served,none,informal,completely,low,closed,2,2,2,_,Mexican,VISA,FALSE,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71
U1038,135074,cash,Mexican,10:00-18:00;,Sun;,none,Restaurant Wu Zhuo Yi,Himno Nacional 100 Avenida,San Luis Potosi,SLP,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,closed,2,2,2,_,Mexican,cash,TRUE,social drinker,informal,solitary,car owner,single,independent,1983,variety,hard-worker,Catholic,professional,blue,69,medium,1.69
U1039,135074,VISA,Bar,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;,none,El Mundo de la Pasta,Rio Papaloapan 265 Lomas de San Luis (3),San Luis Potosi,SLP,Mexico,No_Alcohol_Served,section,informal,no_accessibility,high,closed,2,2,2,_,Regional,cash,FALSE,abstemious,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,?,black,53,medium,1.55
U1040,135074,MasterCard-Eurocard,Italian,14:00-23:30;,Sat;,none,Restaurante la Cantina,De La Estrella 2005 Estrella de Oriente,San Luis Potosi,SLP,Mexico,Full_Bar,section,informal,no_accessibility,medium,closed,2,2,2,_,Pizzeria,cash,TRUE,social drinker,formal,friends,car owner,single,independent,1987,variety,hard-worker,Catholic,student,white,80,low,1.82
U1041,135073,cash,Japanese,14:00-23:30;,Sun;,none,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,No_Alcohol_Served,not permitted,casual,no_accessibility,low,closed,2,2,1,_,Contemporary,cash,FALSE,casual drinker,informal,family,public,single,independent,1991,variety,hard-worker,Catholic,student,green,52,low,1.54
U1042,135073,VISA,Cafeteria,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;,none,el lechon potosino ,circuito oriente esq. carretera 57,san luis potosi ,slp,mexico,No_Alcohol_Served,permitted,casual,no_accessibility,low,open,2,2,2,_,Mexican,cash,TRUE,abstemious,informal,friends,public,single,?,1989,variety,hard-worker,Catholic,student,black,63,medium,1.69
U1043,135073,MasterCard-Eurocard,Contemporary,14:00-23:30;,Sat;,none,Restaurante Bar Fu-hao,Jesus Goytortua 390 Tangamanga,San Luis Potosi,SLP,Mexico,Wine-Beer,none,informal,no_accessibility,high,closed,2,2,2,_,Latin_American,bank_debit_cards,FALSE,abstemious,?,?,?,?,?,1981,none,hard-worker,none,?,yellow,40,?,1.6
U1044,135072,cash,Seafood,14:00-23:30;,Sun;,yes,tortas hawai,?,?,?,?,No_Alcohol_Served,not permitted,informal,partially,medium,closed,2,2,1,_,Mexican,cash,TRUE,casual drinker,formal,family,public,single,independent,1991,variety,thrifty-protector,Catholic,student,red,65,medium,1.6
U1045,135072,VISA,Cafe-Coffee_Shop,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,none,Carls Jr,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,No_Alcohol_Served,not permitted,informal,completely,medium,closed,2,2,2,_,Middle_Eastern,cash,FALSE,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,?,1.7
U1045,135072,MasterCard-Eurocard,Cafeteria,13:30-22:30;,Sat;,none,Hamburguesas saul,Av. Saan Luis enttre moctezuma y salinas,San Luis Potosi,San Luis Potosi,mexico,No_Alcohol_Served,none,informal,completely,low,closed,2,2,2,_,Mexican,MasterCard-Eurocard,FALSE,social drinker,no preference,family,car owner,single,independent,1991,variety,hunter-ostentatious,Catholic,student,red,49,medium,1.59
U1045,135072,American_Express,Bar,13:30-22:30;,Sun;,public,Carreton de Flautas y Migadas,?,Ciudad Victoria,Tamaulipas,Mexico,No_Alcohol_Served,permitted,informal,completely,low,open,2,2,2,_,Mongolian,cash,FALSE,abstemious,no preference,solitary,public,single,independent,1989,variety,thrifty-protector,Catholic,student,black,53,medium,1.55
U1045,135071,cash,Bar_Pub_Brewery,14:00-20:00;,Mon;Tue;Wed;Thu;Fri;,yes,Rincon Huasteco,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,closed,1,0,1,_,Moroccan,cash,FALSE,social drinker,informal,family,on foot,single,independent,1991,none,hard-worker,Catholic,student,blue,62,medium,1.6
U1046,135071,VISA,Mexican,14:00-20:00;,Sat;,none,El cotorreo,Emiliano Zapata Col. Tres de Mayo,Cuernavaca,Morelos,?,Wine-Beer,permitted,informal,no_accessibility,low,open,2,2,2,_,Bar,cash,TRUE,casual drinker,informal,family,public,single,independent,1990,variety,conformist,Catholic,student,white,54,low,1.6
U1047,135071,MasterCard-Eurocard,Mexican,14:00-20:00;,Sun;,yes,Gorditas Dona Tota,Zaragoza entre Francisco Zarco y Lopez Velarde,Cd. Victoria,Tamaulipas,Mexico,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,closed,0,0,0,_,American,bank_debit_cards,FALSE,social drinker,no preference,friends,car owner,single,independent,1988,variety,thrifty-protector,Catholic,student,blue,50,medium,1.54
U1048,135071,American_Express,Bar,06:00-18:00;,Mon;Tue;Wed;Thu;Fri;,none,Pizzeria Julios,?,s.l.p,mexico,?,No_Alcohol_Served,not permitted,informal,partially,medium,closed,1,1,0,_,Mexican,cash,FALSE,casual drinker,no preference,family,car owner,single,independent,1989,eco-friendly,thrifty-protector,none,student,red,40,low,1.7
U1049,135070,cash,Bar_Pub_Brewery,00:00-00:00;,Sat;,none,Chilis Cuernavaca,Rio Mayo Colonia Vista Hermosa Esq. Rio Balsas,Cuernavaca,Morelos,Mexico,Wine-Beer,none,informal,no_accessibility,medium,closed,0,0,0,_,Mexican,cash,FALSE,abstemious,formal,solitary,public,single,dependent,1990,variety,thrifty-protector,Catholic,?,red,70,medium,1.69
U1050,135069,cash,Mexican,00:00-23:30;,Sun;,none,Cafe Chaires,?,San Luis Potosi,San Luis Potosi,Mexico,No_Alcohol_Served,not permitted,informal,completely,low,closed,0,0,0,_,Mexican,bank_debit_cards,TRUE,casual drinker,no preference,family,car owner,single,independent,1990,variety,thrifty-protector,Catholic,student,blue,80,medium,1.67
U1051,135068,cash,Mexican,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;,none,tacos los volcanes,avenida hivno nacional,san luis potosi,san luis potos,mexico,No_Alcohol_Served,none,informal,completely,low,closed,0,0,0,_,Mexican,cash,FALSE,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71
U1052,135068,VISA,Fast_Food,12:00-23:30;,Sat;,none,Little Cesarz,?,Ciudad Victoria,Tamaulipas,Mexico,No_Alcohol_Served,not permitted,informal,completely,medium,closed,0,0,0,_,Bakery,cash,FALSE,abstemious,formal,family,public,married,independent,1986,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65
U1053,135068,MasterCard-Eurocard,Bar,12:00-23:30;,Sun;,none,cafe punta del cielo,?,?,?,?,No_Alcohol_Served,permitted,formal,completely,medium,closed,1,2,2,_,Mexican,VISA,FALSE,abstemious,formal,family,public,single,independent,1990,eco-friendly,hard-worker,Catholic,student,black,40,medium,1.2
U1054,135067,cash,Mexican,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,none,tacos de la estacion,?,?,?,?,No_Alcohol_Served,none,informal,no_accessibility,low,open,1,1,1,_,Mexican,cash,FALSE,abstemious,formal,family,public,single,independent,1990,variety,hard-worker,Catholic,student,black,58,medium,1.64
U1055,135067,VISA,Bar,00:00-23:30;,Sat;,none,Restaurant Orizatlan,Pascual M. Hernandez 240,San Luis Potosi,SLP,Mexico,Wine-Beer,none,informal,no_accessibility,medium,closed,2,2,2,_,Breakfast-Brunch,bank_debit_cards,FALSE,social drinker,formal,family,public,single,independent,1991,none,thrifty-protector,Catholic,student,green,68,medium,1.76
U1056,135067,MasterCard-Eurocard,Mexican,00:00-23:30;,Sun;,none,Restaurant Familiar El Chino,Paseo de las Fuentes,Jiutepec,Morelos,?,Wine-Beer,permitted,casual,partially,medium,open,2,1,1,_,Mexican,VISA,TRUE,social drinker,informal,family,public,single,independent,1989,technology,conformist,Catholic,student,purple,70,high,2
U1057,135066,cash,Contemporary,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes,Restaurant de Mariscos de Picon,Miguel Barragan 46 Centro,San Luis Potosi,SLP,Mexico,No_Alcohol_Served,section,informal,no_accessibility,low,closed,2,0,2,_,American,cash,FALSE,casual drinker,formal,friends,public,single,independent,1990,eco-friendly,hard-worker,Christian,student,black,40,medium,1.65
U1058,135066,VISA,Bar,07:00-23:30;,Sat;,none,Sanborns Casa Piedra,Lomas del Mirador,Cuernavaca,Morelos,Mexico,Wine-Beer,only at bar,informal,no_accessibility,medium,closed,2,2,2,_,Cuban,bank_debit_cards,FALSE,casual drinker,no preference,friends,car owner,single,independent,1988,eco-friendly,hunter-ostentatious,Catholic,student,white,50,low,1.69
U1059,135066,MasterCard-Eurocard,Bar_Pub_Brewery,07:00-23:30;,Sun;,yes,La Estrella de Dimas,Av. de los Pintores,San Luis Potosi,S.L.P.,Mexico,No_Alcohol_Served,none,informal,partially,medium,closed,1,1,1,_,Mexican,VISA,FALSE,social drinker,no preference,friends,on foot,single,independent,1989,eco-friendly,conformist,none,student,black,90,low,1.78
U1060,135065,cash,Mexican,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;,none,pizza clasica,524 Soledad de Graciano Sanchez,Soledad,SLP,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,closed,2,1,0,_,Burgers,bank_debit_cards,FALSE,abstemious,formal,friends,public,single,independent,1989,technology,hard-worker,Jewish,professional,green,120,medium,1.9
U1060,135065,VISA,Mexican,09:30-23:30;,Sat;,none,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,No_Alcohol_Served,none,informal,completely,low,closed,2,1,1,_,Cafeteria,cash,TRUE,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71
U1060,135065,MasterCard-Eurocard,Bar,00:00-00:00;,Sun;,yes,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,closed,0,0,1,_,Pizzeria,cash,FALSE,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74
U1060,135065,American_Express,Bar_Pub_Brewery,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;,none,Restaurante Bar El Gallinero,Pascual M. Hernandez 210 Centro,San Luis Potosi,SLP,Mexico,Wine-Beer,section,informal,no_accessibility,high,closed,1,2,1,_,Juice,cash,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71
U1060,135064,cash,Chinese,13:00-23:30;,Sat;,yes,puesto de gorditas,frente al tecnologico,victoria,tamaulipas,mexico,No_Alcohol_Served,permitted,informal,no_accessibility,low,open,2,1,0,_,American,cash,FALSE,abstemious,no preference,friends,car owner,single,independent,1989,variety,hard-worker,Catholic,?,blue,87,high,1.79
U1060,135064,VISA,Mexican,13:00-22:00;,Sun;,none,Log Yin,?,?,?,?,No_Alcohol_Served,none,informal,no_accessibility,low,closed,2,1,1,_,Tex-Mex,cash,FALSE,abstemious,informal,solitary,public,single,independent,1983,technology,thrifty-protector,Catholic,student,blue,76,medium,1.81
U1060,135064,MasterCard-Eurocard,Japanese,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,none,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,SLP,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,closed,1,2,2,_,Spanish,cash,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72
U1060,135063,cash,Bar,13:00-23:30;,Sat;,yes,carnitas mata calle Emilio Portes Gil,Emilio Portes Gil,victoria,tamaulipas,?,No_Alcohol_Served,none,informal,completely,low,closed,2,1,1,_,Mexican,cash,FALSE,abstemious,no preference,family,car owner,single,independent,1993,variety,thrifty-protector,Catholic,student,red,85,medium,1.75
U1060,135062,cash,Cafe-Coffee_Shop,13:00-20:00;,Sun;,none,crudalia,?,?,?,?,Wine-Beer,section,casual,completely,low,open,2,2,2,_,Fast_Food,cash,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69
U1060,135061,cash,Cafeteria,07:00-23:00;,Mon;Tue;Wed;Thu;Fri;,yes,tacos de barbacoa enfrente del Tec,?,?,?,?,No_Alcohol_Served,not permitted,informal,completely,low,open,2,2,2,_,Cafe-Coffee_Shop,VISA,TRUE,casual drinker,formal,friends,car owner,single,independent,1991,none,hard-worker,Catholic,student,white,69,medium,1.69
U1060,135061,VISA,Bar,07:00-23:00;,Sat;,none,Restaurant Las Mananitas,Ricardo Linares 107,Cuernavaca,Morelos,Mexico,Wine-Beer,none,formal,no_accessibility,high,closed,2,2,1,_,Soup,bank_debit_cards,FALSE,casual drinker,formal,family,public,single,independent,1990,none,thrifty-protector,Catholic,student,blue,75,medium,1.73
U1060,135061,MasterCard-Eurocard,Bar_Pub_Brewery,07:00-23:00;,Sun;,none,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,closed,1,1,1,_,Hot_Dogs,cash,FALSE,abstemious,no preference,family,on foot,single,independent,1991,variety,hard-worker,Catholic,student,blue,58,medium,1.68
U1060,135061,American_Express,Mexican,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;,none,Mikasa,Himno nacional esq. Blvd. Juarez,Cuernavaca,Morelos,Mexico,Wine-Beer,none,informal,no_accessibility,medium,closed,2,2,2,_,Italian,cash,TRUE,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76
U1061,135060,cash,Mediterranean,09:00-23:30;,Sat;,yes,Cafeteria cenidet,Interior Internado Palmira SN,Cuernavaca,Morelos,Mexico,No_Alcohol_Served,not permitted,informal,no_accessibility,low,closed,1,1,0,_,Mexican,cash,FALSE,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71
U1062,135059,cash,International,09:00-23:30;,Sun;,yes,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,closed,0,0,0,_,Mexican,cash,FALSE,abstemious,no preference,friends,public,single,independent,1982,technology,thrifty-protector,Catholic,professional,blue,58,medium,1.6
U1063,135058,cash,Mexican,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;,yes,Cabana Huasteca,Cuauhtemoc 455,San Luis Potosi,S.L.P.,Mexico,No_Alcohol_Served,none,informal,partially,medium,closed,2,2,2,_,Mexican,cash,TRUE,casual drinker,informal,friends,public,single,independent,1987,technology,thrifty-protector,none,student,black,60,medium,1.68
U1064,135058,VISA,Italian,12:00-23:30;,Sat;,yes,Gorditas Dona Tota,?,?,?,?,No_Alcohol_Served,not permitted,informal,completely,medium,closed,2,2,2,_,Mexican,cash,FALSE,abstemious,formal,family,public,single,independent,1992,eco-friendly,thrifty-protector,Catholic,student,blue,68,medium,1.68
U1065,135058,MasterCard-Eurocard,Bar,00:00-00:00;,Sun;,valet parking,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,Wine-Beer,section,informal,no_accessibility,medium,closed,1,1,1,_,Mexican,American_Express,FALSE,abstemious,informal,friends,public,single,independent,1930,variety,hard-worker,none,student,green,47,low,1.57
U1066,135057,cash,Bar_Pub_Brewery,12:00-23:00;,Mon;Tue;Wed;Thu;Fri;,none,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,Wine-Beer,none,informal,no_accessibility,medium,closed,1,2,1,_,Mexican,VISA,FALSE,social drinker,no preference,family,public,married,independent,1987,variety,thrifty-protector,Catholic,working-class,black,90,medium,1.6
U1067,135057,VISA,Bar,12:00-23:00;,Sat;,yes,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,closed,1,2,0,_,Mexican,cash,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2
U1068,135057,MasterCard-Eurocard,Bar_Pub_Brewery,12:00-23:00;,Sun;,yes,tacos abi,?,victoria,tamaulipas,mexico,No_Alcohol_Served,none,informal,completely,low,closed,0,0,0,_,Mexican,cash,FALSE,abstemious,informal,family,?,single,independent,1987,technology,hard-worker,Catholic,student,green,110,medium,1.75
U1069,135057,American_Express,Italian,07:00-23:00;,Sat;,yes,la perica hamburguesa,?,victoria,tamaulipas,?,No_Alcohol_Served,none,informal,completely,medium,closed,1,2,2,_,Mexican,cash,FALSE,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2
U1070,135056,cash,Seafood,07:00-23:00;,Mon;Tue;Wed;Thu;Fri;,yes,McDonalds Centro,Rayon sn col. Centro,Cuernavaca,Morelos,Mexico,No_Alcohol_Served,not permitted,informal,partially,low,closed,2,1,2,_,Mexican,cash,FALSE,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67
U1071,135055,cash,Mexican,07:00-23:00;,Sun;,none,Chaires,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,No_Alcohol_Served,not permitted,informal,completely,medium,closed,0,1,0,_,Mexican,cash,FALSE,casual drinker,formal,friends,on foot,single,independent,1990,technology,hard-worker,Catholic,student,purple,65,low,1.63
U1072,135055,VISA,Mediterranean,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;,none,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,No_Alcohol_Served,none,informal,no_accessibility,medium,closed,1,1,1,_,Mexican,cash,FALSE,abstemious,no preference,solitary,public,single,independent,1992,variety,hard-worker,Catholic,student,black,65,low,1.76
U1073,135055,MasterCard-Eurocard,Burgers,14:00-23:30;,Sat;,none,Paniroles,?,?,?,?,Wine-Beer,not permitted,informal,no_accessibility,medium,closed,0,2,0,_,American,VISA,FALSE,casual drinker,no preference,friends,public,single,independent,1986,variety,thrifty-protector,Catholic,student,red,66,low,1.72
U1074,135055,American_Express,Mexican,14:00-18:00;,Sun;,none,Restaurant Bar Coty y Pablo,Paseo de Las Fuentes 24 Pedregal de Las Fuentes,Jiutepec,Morelos,Mexico,No_Alcohol_Served,none,informal,completely,low,closed,0,0,0,_,Sushi,cash,FALSE,casual drinker,no preference,friends,public,single,independent,1989,variety,thrifty-protector,none,student,purple,69,low,1.69
U1075,135054,cash,Cafe-Coffee_Shop,07:00-22:30;,Mon;Tue;Wed;Thu;Fri;,yes,sirloin stockade,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,closed,2,2,2,_,Mexican,cash,?,abstemious,?,?,?,?,?,1989,none,hard-worker,none,?,yellow,40,?,1.2
